1002.33;-1229.31;20.4546;
1002.5;-1229.31;20.4578;
1002.56;-1229.71;20.4623;
1002.42;-1230.13;20.4552;
1002.42;-1230.13;20.4552;
1002.69;-1229.78;20.4541;
1002.37;-1229.32;20.4556;
1002.5;-1229.4;20.4566;
1002.5;-1229.4;20.4566;
1002.29;-1229.73;20.4522;
1002.43;-1229.56;20.4623;
1002.23;-1229.07;20.4546;
1002.43;-1229.56;20.4572;
1002.43;-1229.56;20.4572;
1002.52;-1229.36;20.4633;
1002.27;-1229.22;20.4559;
1002.48;-1229.43;20.4584;
1002.34;-1229.64;20.4598;
1002.34;-1229.64;20.4598;
1002.18;-1229.43;20.4591;
1002.3;-1229.32;20.4555;
1002.46;-1229.26;20.4587;
1002.46;-1229.26;20.4587;
1002.39;-1229.3;20.4553;
1002.39;-1229.3;20.4553;
1002.46;-1229.54;20.456;
1002.29;-1229.2;20.4577;
1002.36;-1229.8;20.4635;
1002.36;-1229.8;20.4635;
1002.67;-1229.7;20.4551;
1002.38;-1229.33;20.4604;
1002.41;-1229.33;20.4578;
1002.41;-1229.33;20.4578;
1002.22;-1229.08;20.4591;
1002.38;-1229.6;20.4557;
1002.36;-1229.61;20.4545;
1002.36;-1229.61;20.4545;
1002.41;-1229.81;20.4574;
1002.38;-1229.3;20.4594;
1002.27;-1229.22;20.4528;
1002.2;-1229.22;20.4587;
1002.29;-1229.2;20.4625;
1002.29;-1229.2;20.4625;
1002.56;-1229.41;20.4771;
1002.46;-1229.43;20.5038;
1002.51;-1229.54;20.5269;
1002.51;-1229.54;20.5269;
1002.22;-1229.02;20.5843;
1002.22;-1229.02;20.5843;
1002.51;-1228.84;20.6154;
1002.45;-1228.74;20.6466;
1002.38;-1228.76;20.6757;
1002.38;-1228.76;20.6757;
1002.34;-1228.67;20.7089;
1002.46;-1228.84;20.7332;
1002.36;-1229.3;20.7602;
1002.36;-1229.3;20.7602;
1002.35;-1229.14;20.7908;
1001.94;-1229.08;20.8237;
1002.16;-1229.46;20.8552;
1002.16;-1229.46;20.8552;
1002.39;-1229.23;20.9115;
1002.39;-1229.23;20.9115;
1002.08;-1229.05;20.9409;
1001.85;-1228.77;20.9767;
1001.42;-1228.32;21.0102;
1001.42;-1228.32;21.0102;
1001.76;-1228.24;21.035;
1001.48;-1227.79;21.074;
1002.14;-1227.91;21.1002;
1002.14;-1227.91;21.1002;
1002.56;-1227.94;21.1619;
1002.56;-1227.94;21.1619;
1002.04;-1227.65;21.1796;
1001.82;-1228.27;21.208;
1001.95;-1228.2;21.2218;
1001.95;-1228.2;21.2218;
1002.01;-1228.14;21.2346;
1001.32;-1227.99;21.2418;
1001.32;-1227.99;21.2418;
1000.75;-1227.99;21.2451;
1000.75;-1227.99;21.2451;
1000.36;-1228;21.2374;
1001.13;-1227.99;21.2313;
1000.61;-1227.59;21.231;
1000.72;-1227.95;21.23;
1000.72;-1227.95;21.23;
1000.73;-1227.67;21.227;
1001;-1227.66;21.2265;
1000.96;-1228.23;21.231;
1000.96;-1228.23;21.231;
1000.7;-1227.8;21.2304;
1000.89;-1227.81;21.2266;
1000.99;-1227.91;21.2307;
1000.61;-1227.59;21.2283;
1000.53;-1227.5;21.2376;
1000.53;-1227.5;21.2376;
1000.98;-1227.75;21.2314;
1000.61;-1227.77;21.2294;
1000.77;-1227.55;21.2309;
1000.77;-1227.55;21.2309;
1000.86;-1227.81;21.2304;
1000.87;-1227.66;21.2287;
1000.72;-1227.86;21.2339;
1000.72;-1227.86;21.2339;
1000.69;-1227.61;21.2293;
1000.61;-1227.89;21.2187;
1001.02;-1228.22;21.198;
1000.89;-1228.36;21.183;
1001.26;-1228.74;21.1712;
1001.26;-1228.74;21.1712;
1001.24;-1228.49;21.1596;
1001.04;-1228.2;21.1501;
1000.89;-1228.33;21.1193;
1000.89;-1228.33;21.1193;
1000.81;-1228.26;21.1037;
1001.28;-1228.16;21.0853;
1001.54;-1228.19;21.0745;
1002.5;-1228.08;21.0644;
1002.66;-1228.34;21.0548;
1002.66;-1228.34;21.0548;
1003.12;-1227.91;21.0566;
1003.38;-1228.38;21.0604;
1003.06;-1228.36;21.0626;
1003.06;-1228.36;21.0626;
1003.07;-1228.38;21.068;
1003.17;-1228.7;21.0675;
1003.13;-1228.53;21.0704;
1003.13;-1228.53;21.0704;
1002.92;-1228.46;21.0727;
1003.14;-1228.65;21.0709;
1003.08;-1228.09;21.0715;
1003.3;-1228.33;21.074;
1002.99;-1228.68;21.0761;
1002.99;-1228.68;21.0761;
1003.19;-1228.34;21.0695;
1003.02;-1228.68;21.0704;
1003.07;-1228.55;21.0726;
1003.07;-1228.55;21.0726;
1003.14;-1228.65;21.0718;
1003.01;-1228.97;21.0724;
1003.31;-1228.71;21.0743;
1003.42;-1228.73;21.0726;
1003.16;-1228.61;21.0726;
1003.16;-1228.61;21.0726;
1003.19;-1228.82;21.074;
1003.32;-1228.85;21.0732;
1003.21;-1228.43;21.0727;
1003.2;-1228.61;21.0752;
1003.15;-1228.58;21.073;
1003.15;-1228.58;21.073;
1003.14;-1228.42;21.0748;
1003.14;-1228.42;21.0748;
1003.01;-1228.61;21.0708;
1003.01;-1228.61;21.0708;
1002.95;-1228.56;21.0735;
1003.09;-1228.39;21.0753;
1003.04;-1228.7;21.0704;
1003.04;-1228.7;21.0704;
1003.15;-1228.58;21.071;
1003.08;-1228.56;21.0771;
1003.09;-1228.39;21.0728;
1003.09;-1228.39;21.0728;
1003.02;-1228.75;21.0717;
1003.02;-1228.75;21.0717;
1003.25;-1228.83;21.0729;
1003.13;-1228.53;21.0693;
1003.03;-1228.85;21.0746;
1003.03;-1228.85;21.0746;
1003.08;-1228.77;21.0759;
1003.2;-1228.83;21.0759;
1003.24;-1228.74;21.0756;
1003.18;-1228.51;21.0741;
1003.12;-1228.53;21.0736;
1003.12;-1228.53;21.0736;
1003.57;-1228.62;21.0729;
1002.91;-1228.39;21.0729;
1003.25;-1228.83;21.0711;
1003.25;-1228.83;21.0711;
1003.05;-1228.61;21.0708;
1003.17;-1228.51;21.0742;
1003.16;-1228.8;21.0719;
1003.16;-1228.8;21.0719;
1003.04;-1228.73;21.078;
1003.16;-1228.65;21.074;
1003.07;-1228.62;21.0699;
1003.03;-1228.85;21.0718;
1003.17;-1228.56;21.0723;
1003.17;-1228.56;21.0723;
1003.29;-1228.7;21.0751;
1003.07;-1228.91;21.0764;
1003.34;-1228.6;21.0769;
1003.34;-1228.6;21.0769;
1003.29;-1228.69;21.0747;
1002.88;-1229.04;21.0741;
1003.15;-1229.09;21.0762;
1003.15;-1229.09;21.0762;
1003.17;-1228.55;21.0704;
1003.36;-1228.49;21.0738;
1003.1;-1228.48;21.0728;
1003.26;-1228.69;21.0722;
1002.75;-1229;21.0738;
1002.75;-1229;21.0738;
1003.14;-1228.91;21.0744;
1002.83;-1228.64;21.0773;
1003.34;-1228.59;21.0945;
1003.34;-1228.59;21.0945;
1003.33;-1228.9;21.1075;
1003.14;-1229.16;21.1279;
1003.19;-1228.99;21.1394;
1003.28;-1228.54;21.1546;
1003.25;-1228.89;21.1603;
1003.25;-1228.89;21.1603;
1002.82;-1228.69;21.1718;
1002.8;-1228.89;21.1655;
1002.32;-1228.81;21.1735;
1002.32;-1228.81;21.1735;
1002.64;-1228.9;21.1713;
1002.64;-1228.9;21.1713;
1002.39;-1228.68;21.1713;
1002.51;-1228.84;21.1733;
1002.51;-1228.84;21.1733;
1002.59;-1228.96;21.1702;
1002.67;-1228.53;21.1702;
1002.28;-1228.85;21.1678;
1002.61;-1229.04;21.1711;
1002.61;-1229.04;21.1711;
1002.54;-1228.56;21.1658;
1002.34;-1228.76;21.1692;
1002.53;-1228.71;21.1713;
1002.53;-1228.71;21.1713;
1002.54;-1228.89;21.1706;
1002.54;-1228.89;21.1706;
1002.79;-1229.22;21.1678;
1002.52;-1229.12;21.1751;
1002.48;-1228.98;21.169;
1002.48;-1228.98;21.169;
1002.61;-1228.89;21.1706;
1002.81;-1229.04;21.1632;
1002.61;-1229.04;21.1613;
1002.61;-1229.04;21.1613;
1002.72;-1229.21;21.1493;
1002.78;-1228.74;21.1427;
