623.11;-644.534;14.0743;
623.093;-644.556;14.0775;
622.977;-644.478;14.0767;
623.151;-644.689;14.0767;
623.151;-644.689;14.0767;
622.977;-644.478;14.0745;
622.977;-644.478;14.0778;
623.227;-644.611;14.0767;
622.977;-644.478;14.0767;
622.977;-644.478;14.0767;
623.093;-644.556;14.0763;
623.151;-644.689;14.076;
623.302;-644.628;14.0738;
623.112;-644.439;14.0766;
623.112;-644.439;14.0766;
623.017;-644.615;14.0774;
623.033;-644.627;14.0748;
623.11;-644.534;14.0753;
623.11;-644.534;14.0753;
623.17;-644.322;14.0746;
623.055;-644.595;14.0739;
623.169;-644.592;14.0778;
623.092;-644.477;14.0728;
622.938;-644.44;14.0776;
622.938;-644.44;14.0776;
623.167;-644.666;14.0745;
622.977;-644.478;14.0783;
623.017;-644.615;14.0748;
623.017;-644.615;14.0764;
623.017;-644.615;14.0764;
623.169;-644.573;14.0787;
623.112;-644.439;14.0745;
623.328;-644.614;14.0762;
622.977;-644.478;14.0765;
622.977;-644.478;14.0765;
622.977;-644.478;14.0745;
623.034;-644.611;14.076;
623.112;-644.458;14.0725;
623.112;-644.458;14.0725;
623.442;-644.339;14.0768;
623.169;-644.573;14.0742;
622.977;-644.478;14.0735;
623.373;-644.716;14.0759;
622.977;-644.478;14.0777;
622.977;-644.478;14.0777;
623.034;-644.611;14.0774;
623.371;-644.498;14.0734;
622.977;-644.478;14.0748;
622.977;-644.478;14.0748;
622.977;-644.478;14.0748;
622.977;-644.478;14.0756;
622.977;-644.478;14.0756;
623.154;-644.598;14.0722;
623.034;-644.611;14.0763;
623.034;-644.611;14.0747;
623.189;-644.65;14.0747;
623.154;-644.867;14.0769;
623.502;-644.495;14.0747;
623.502;-644.495;14.0747;
622.977;-644.478;14.0765;
623.017;-644.615;14.0753;
623.167;-644.666;14.0768;
623.167;-644.666;14.0768;
623.112;-644.439;14.0775;
623.093;-644.556;14.0743;
622.977;-644.478;14.0721;
622.977;-644.478;14.0721;
623.112;-644.439;14.0749;
623.112;-644.439;14.0749;
623.246;-644.783;14.0738;
623.169;-644.592;14.0747;
623.034;-644.611;14.0753;
623.034;-644.611;14.0753;
623.249;-644.419;14.0767;
623.034;-644.611;14.076;
623.055;-644.595;14.076;
623.055;-644.595;14.076;
623.034;-644.611;14.0757;
623.034;-644.611;14.0757;
622.977;-644.478;14.0744;
623.034;-644.611;14.0758;
623.169;-644.573;14.0764;
623.169;-644.573;14.0764;
623.23;-644.517;14.0743;
623.113;-644.728;14.0766;
623.167;-644.666;14.0776;
623.167;-644.666;14.0776;
623.11;-644.534;14.076;
623.192;-644.556;14.0756;
623.464;-644.593;14.0756;
623.464;-644.593;14.0756;
622.9;-644.572;14.0756;
623.112;-644.458;14.074;
622.977;-644.478;14.0712;
622.977;-644.478;14.0766;
623.167;-644.666;14.074;
623.167;-644.666;14.074;
622.977;-644.478;14.0731;
623.166;-644.551;14.0731;
623.033;-644.627;14.0731;
623.033;-644.627;14.0731;
623.502;-644.593;14.0716;
623.093;-644.556;14.0736;
623.034;-644.611;14.077;
623.033;-644.627;14.0759;
623.034;-644.611;14.0746;
623.034;-644.611;14.0746;
623.112;-644.458;14.0758;
622.976;-644.401;14.0761;
622.977;-644.478;14.075;
622.977;-644.478;14.075;
623.093;-644.556;14.075;
623.034;-644.611;14.0763;
623.302;-644.647;14.0763;
623.302;-644.647;14.0763;
623.074;-644.748;14.0752;
623.074;-644.748;14.0752;
623.306;-644.554;14.0733;
622.842;-644.44;14.0761;
622.977;-644.478;14.0764;
622.977;-644.478;14.0764;
623.167;-644.666;14.0789;
623.11;-644.534;14.074;
622.976;-644.495;14.0751;
622.976;-644.495;14.0751;
622.977;-644.478;14.0791;
622.977;-644.478;14.0791;
622.976;-644.401;14.0962;
623.09;-644.206;14.127;
623.308;-644.281;14.1693;
623.308;-644.281;14.1693;
623.034;-644.342;14.2061;
622.898;-644.305;14.2535;
622.898;-644.305;14.2535;
623.358;-644.107;14.29;
623.469;-644.011;14.3281;
623.656;-643.547;14.3708;
623.327;-643.597;14.4103;
623.609;-643.773;14.4552;
623.403;-643.596;14.4954;
623.403;-643.596;14.4954;
623.254;-643.826;14.5403;
623.587;-643.931;14.5845;
623.587;-643.931;14.5845;
623.471;-643.365;14.6215;
623.597;-642.731;14.708;
623.597;-642.731;14.708;
623.729;-643.057;14.753;
623.729;-643.057;14.753;
624.019;-642.62;14.8407;
624.019;-642.62;14.8407;
624.158;-642.367;14.8835;
623.972;-642.455;14.9152;
624.09;-642.611;14.9475;
624.09;-642.611;14.9475;
624.458;-642.51;14.9829;
624.015;-642.984;15.0059;
624.088;-643.166;15.0369;
624.088;-643.166;15.0369;
623.983;-642.999;15.0641;
623.95;-642.855;15.071;
623.737;-642.76;15.0861;
623.485;-642.645;15.0938;
622.94;-642.117;15.0969;
622.94;-642.117;15.0969;
622.728;-642.107;15.1017;
622.361;-642.528;15.0983;
622.273;-642.347;15.093;
622.273;-642.347;15.093;
622.275;-642.636;15.0888;
622.026;-642.481;15.0866;
622.175;-642.453;15.0855;
622.32;-642.673;15.0874;
622.369;-642.404;15.0894;
622.369;-642.404;15.0894;
622.252;-642.491;15.0879;
622.252;-642.491;15.0879;
622.387;-642.548;15.0889;
622.387;-642.548;15.0889;
622.345;-642.597;15.0898;
622.231;-642.773;15.0866;
622.177;-642.743;15.0911;
622.407;-642.404;15.0875;
621.927;-642.765;15.0891;
621.927;-642.765;15.0891;
622.193;-642.89;15.0875;
622.081;-642.725;15.0728;
621.956;-642.904;15.0513;
621.956;-642.904;15.0513;
621.836;-643.172;15.0356;
621.945;-643.34;15.0241;
622.42;-643.395;15.0061;
622.42;-643.395;15.0061;
622.364;-643.695;14.9729;
622.364;-643.695;14.9729;
622.23;-643.641;14.959;
622.23;-643.641;14.959;
622.193;-643.897;14.9292;
622.193;-643.897;14.9292;
622.424;-643.561;14.9124;
622.783;-643.944;14.8945;
622.857;-643.901;14.8707;
622.857;-643.901;14.8707;
623.106;-643.68;14.8554;
623.202;-643.562;14.8409;
623.488;-643.487;14.8351;
624.059;-643.597;14.8291;
624.464;-643.499;14.8239;
624.464;-643.499;14.8239;
624.671;-643.64;14.8244;
624.613;-643.881;14.828;
624.438;-643.819;14.8291;
624.438;-643.819;14.8291;
624.683;-643.972;14.8327;
624.438;-643.819;14.834;
624.488;-643.958;14.8343;
624.488;-643.958;14.8343;
624.596;-644.091;14.836;
624.809;-643.894;14.8334;
624.594;-643.857;14.832;
624.76;-643.754;14.8339;
624.655;-644.047;14.8319;
624.655;-644.047;14.8319;
624.596;-644.091;14.8349;
624.702;-643.995;14.8343;
624.546;-643.954;14.8353;
624.546;-643.954;14.8353;
624.828;-643.874;14.8365;
624.438;-643.819;14.8312;
624.683;-643.972;14.8322;
624.683;-643.972;14.8322;
624.87;-643.849;14.8357;
624.76;-643.754;14.8337;
624.72;-643.78;14.8316;
624.76;-643.754;14.8352;
624.457;-644.072;14.8465;
624.457;-644.072;14.8465;
624.809;-643.894;14.8675;
624.544;-643.716;14.8871;
624.503;-643.69;14.9039;
