1742576584;1.0173;-1.2320
1742576584;1.0120;-1.2160
1742576584;1.0173;-1.2480
1742576584;1.0173;-1.2320
1742576584;1.0013;-1.2267
1742576585;1.0227;-1.2480
1742576585;1.0120;-1.2160
1742576585;1.0227;-1.2267
1742576585;0.9960;-1.2160
1742576585;1.0120;-1.2213
1742576585;1.0013;-1.2160
1742576585;1.0120;-1.2160
1742576585;1.0227;-1.2267
1742576586;1.0227;-1.2267
1742576586;1.0013;-1.2107
1742576586;0.9853;-1.1360
1742576586;0.9853;-1.1147
1742576586;0.9693;-1.0613
1742576586;0.9800;-0.9760
1742576586;0.9640;-0.9387
1742576587;0.9587;-0.8747
1742576587;0.9533;-0.8427
1742576587;0.9480;-0.8107
1742576587;0.9587;-0.7733
1742576587;0.9533;-0.7840
1742576587;0.9693;-0.6773
1742576587;0.9693;-0.6507
1742576587;0.9800;-0.5867
1742576588;0.9960;-0.5760
1742576588;0.9960;-0.5173
1742576588;1.0173;-0.5227
1742576588;1.0120;-0.4480
1742576588;1.0227;-0.3947
1742576588;1.0173;-0.3520
1742576588;1.0227;-0.2880
1742576588;1.0227;-0.2720
1742576589;1.0173;-0.2240
1742576589;1.0227;-0.2080
1742576589;1.0173;-0.1653
1742576589;1.0227;-0.1227
1742576589;1.0120;-0.0747
1742576589;1.0227;-0.0373
1742576589;1.0227;0.0000
1742576590;1.0120;0.0373
1742576590;1.0173;0.0907
1742576590;1.0227;0.1120
1742576590;1.0173;0.1867
1742576590;1.0120;0.1973
1742576590;1.0227;0.2507
1742576590;1.0173;0.3253
1742576590;1.0280;0.3360
1742576591;1.0227;0.3840
1742576591;1.0173;0.4427
1742576591;1.0120;0.4693
1742576591;1.0120;0.5013
1742576591;1.0120;0.5653
1742576591;0.9907;0.5920
1742576591;0.9907;0.6347
1742576592;0.9693;0.6933
1742576592;0.9587;0.7093
1742576592;0.9480;0.7520
1742576592;0.9160;0.7947
1742576592;0.8840;0.8160
1742576592;0.8627;0.8373
1742576592;0.8253;0.8853
1742576592;0.8093;0.9013
1742576593;0.7720;0.9440
1742576593;0.7347;0.9760
1742576593;0.7080;0.9653
1742576593;0.6760;0.9867
1742576593;0.6173;1.0133
1742576593;0.5853;0.9920
1742576593;0.5640;1.0240
1742576593;0.5053;1.0293
