1741986831;0.6333;-0.6347
1741986831;0.6280;-0.6347
1741986831;0.6387;-0.6347
1741986831;0.6333;-0.6347
1741986831;0.6387;-0.6347
1741986831;0.6173;-0.6187
1741986832;0.6173;-0.6347
1741986832;0.6600;-0.6400
1741986832;0.6280;-0.6347
1741986832;0.6440;-0.6347
1741986832;0.6173;-0.6187
1741986832;0.6387;-0.6400
1741986832;0.6600;-0.6400
1741986832;0.6333;-0.6240
1741986833;0.6280;-0.6187
1741986833;0.6440;-0.6240
1741986833;0.6440;-0.6347
1741986833;0.6333;-0.6347
1741986833;0.6760;-0.6133
1741986833;0.6333;-0.6507
1741986833;0.6707;-0.5920
1741986833;0.6760;-0.5920
1741986834;0.6653;-0.6080
1741986834;0.6707;-0.6027
1741986834;0.6707;-0.6027
1741986834;0.6707;-0.6027
1741986834;0.6707;-0.6027
1741986834;0.6707;-0.6027
1741986834;0.6653;-0.6080
1741986835;0.6653;-0.5920
1741986835;0.6600;-0.6080
1741986835;0.6493;-0.6133
1741986835;0.6707;-0.6133
1741986835;0.6493;-0.6133
1741986835;0.6493;-0.6133
1741986835;0.6493;-0.6133
1741986836;0.6813;-0.6027
1741986836;0.6707;-0.6027
1741986836;0.6653;-0.6187
1741986836;0.6653;-0.6080
1741986836;0.6707;-0.6027
1741986836;0.6493;-0.6133
1741986836;0.6653;-0.6133
1741986836;0.6653;-0.5920
1741986837;0.6440;-0.5493
1741986837;0.6440;-0.5387
1741986837;0.6440;-0.4907
1741986837;0.6387;-0.4320
1741986837;0.6067;-0.4160
1741986837;0.6173;-0.3520
1741986837;0.6333;-0.2400
1741986838;0.6333;-0.2240
1741986838;0.6173;-0.2027
1741986838;0.6333;-0.1547
1741986838;0.6440;-0.1280
1741986838;0.6440;-0.0907
1741986838;0.6440;-0.0160
1741986838;0.6440;-0.0053
1741986838;0.6707;0.0480
1741986839;0.6760;0.0800
1741986839;0.6813;0.1173
1741986839;0.6707;0.1600
1741986839;0.6813;0.1973
1741986839;0.6920;0.2240
1741986839;0.6653;0.2773
1741986839;0.6653;0.3040
1741986840;0.6760;0.3520
1741986840;0.6600;0.4160
1741986840;0.6707;0.4640
1741986840;0.6387;0.5013
1741986840;0.5853;0.5280
1741986840;0.5640;0.5707
1741986840;0.5480;0.5813
1741986840;0.4840;0.5973
1741986841;0.4467;0.6027
1741986841;0.4040;0.6027
1741986841;0.3507;0.6293
1741986841;0.3080;0.6240
1741986841;0.2760;0.6293
1741986841;0.2227;0.6133
1741986841;0.1853;0.6347
1741986842;0.1267;0.6240
1741986842;0.1000;0.6080
1741986842;0.0573;0.6027
1741986842;0.0093;0.5973
1741986842;-0.0280;0.5920
1741986842;-0.0707;0.5920
1741986842;-0.1240;0.6027
1741986843;-0.1560;0.6027
1741986843;-0.1880;0.6133
1741986843;-0.2467;0.5920
1741986843;-0.2680;0.5813
1741986843;-0.3000;0.5600
1741986843;-0.3587;0.5707
1741986843;-0.3853;0.5493
1741986843;-0.4227;0.5280
1741986844;-0.4547;0.4960
1741986844;-0.4760;0.4427
1741986844;-0.4920;0.4320
1741986844;-0.5187;0.3733
1741986844;-0.5453;0.3200
1741986844;-0.5667;0.2827
1741986844;-0.5827;0.2453
1741986845;-0.5880;0.1867
1741986845;-0.5880;0.1493
1741986845;-0.6147;0.0960
1741986845;-0.6307;0.0320
1741986845;-0.6093;0.0160
1741986845;-0.6200;-0.0373
1741986845;-0.6200;-0.0800
1741986845;-0.6093;-0.1227
1741986846;-0.6093;-0.1653
1741986846;-0.6360;-0.1920
1741986846;-0.6040;-0.2293
1741986846;-0.6147;-0.2880
1741986846;-0.6040;-0.3147
1741986846;-0.5560;-0.3573
1741986847;-0.5667;-0.3893
1741986847;-0.5187;-0.4267
1741986847;-0.4920;-0.4533
1741986847;-0.4707;-0.5067
1741986847;-0.4280;-0.5227
1741986847;-0.3853;-0.5440
1741986847;-0.3480;-0.5600
1741986847;-0.3000;-0.5760
1741986848;-0.2253;-0.6027
1741986848;-0.1933;-0.6133
1741986848;-0.1347;-0.6187
1741986848;-0.0920;-0.6187
1741986848;-0.0547;-0.6133
1741986848;0.0040;-0.6187
1741986848;0.0253;-0.6027
1741986848;0.0627;-0.6027
1741986849;0.1000;-0.5760
1741986849;0.1373;-0.5867
1741986849;0.1640;-0.6027
1741986849;0.1960;-0.5867
1741986849;0.2440;-0.5867
1741986849;0.2600;-0.5867
1741986849;0.3080;-0.6080
1741986850;0.3133;-0.6027
1741986850;0.3187;-0.6027
1741986850;0.3133;-0.6027
1741986850;0.3187;-0.6027
1741986850;0.3400;-0.5867
1741986850;0.3400;-0.5813
1741986850;0.3400;-0.5813
1741986851;0.3507;-0.5813
1741986851;0.3400;-0.5813
1741986851;0.3400;-0.5813
1741986851;0.3293;-0.5867
1741986851;0.3400;-0.5813
1741986851;0.3400;-0.5813
1741986851;0.3400;-0.5813
1741986851;0.3507;-0.5920
1741986852;0.3133;-0.6027
1741986852;0.3400;-0.5813
