1005.97;-1250.41;1.52411;
1006.16;-1250.71;1.52172;
1006.3;-1250.52;1.52399;
1006.18;-1250.18;1.51514;
1006.18;-1250.18;1.51514;
1006.16;-1250.71;1.5243;
1006.3;-1250.52;1.52659;
1006.37;-1250.01;1.53418;
1006.37;-1250.01;1.53418;
1006.2;-1250.85;1.56701;
1006.37;-1250.91;1.58941;
1006.3;-1250.95;1.61814;
1006.48;-1250.91;1.64406;
1006.23;-1250.98;1.67289;
1006.23;-1250.98;1.67289;
1006.33;-1251.04;1.70083;
1006.08;-1250.76;1.73054;
1006.08;-1250.76;1.73054;
1006.13;-1250.88;1.76374;
1005.85;-1250.58;1.7909;
1005.51;-1250.19;1.81353;
1004.84;-1250.56;1.83804;
1004.84;-1250.56;1.83804;
1004.73;-1250.57;1.85875;
1004.25;-1250.32;1.86818;
1004.25;-1250.32;1.86818;
1003.87;-1249.29;1.89213;
1003.6;-1249.79;1.91031;
1003.6;-1249.79;1.91031;
1003.63;-1248.97;1.93256;
1003.88;-1248.6;1.93672;
1003.8;-1248.5;1.95512;
1003.8;-1248.5;1.95512;
1003.96;-1248.45;1.97843;
1003.72;-1248.35;2.00748;
1003.84;-1248.46;2.03439;
1004.13;-1248.78;2.05739;
1004.11;-1248.96;2.08106;
1004.11;-1248.96;2.08106;
1004.13;-1248.6;2.10673;
1003.84;-1248.46;2.13256;
1003.84;-1248.46;2.13256;
1003.72;-1248.27;2.14808;
1003.52;-1247.93;2.16539;
1003.25;-1247.54;2.18193;
1003.11;-1246.9;2.18994;
1003.11;-1246.9;2.18994;
1002.06;-1245.26;2.19798;
1002.06;-1245.26;2.19798;
1001.99;-1244.87;2.20166;
1001.11;-1244.74;2.21334;
1001.11;-1244.74;2.21334;
1000.84;-1244.2;2.22918;
1000.16;-1243.52;2.23628;
999.042;-1242.4;2.25004;
998.289;-1241.88;2.27641;
998.289;-1241.88;2.27641;
997.904;-1241.63;2.32458;
997.904;-1241.63;2.32458;
997.882;-1241.39;2.35793;
997.828;-1241.58;2.37351;
997.743;-1241.7;2.39756;
997.743;-1241.7;2.39756;
997.177;-1241.21;2.42202;
996.986;-1241.39;2.43308;
997.215;-1241.64;2.44247;
997.215;-1241.64;2.44247;
997.243;-1241.43;2.44499;
997.122;-1241.51;2.44086;
997.286;-1241.57;2.44026;
997.228;-1241.39;2.43741;
997.262;-1241.37;2.4292;
997.262;-1241.37;2.4292;
997.622;-1241.61;2.43049;
997.247;-1241.33;2.43354;
997.247;-1241.33;2.43354;
997.447;-1241.47;2.43676;
997.123;-1241.35;2.43307;
997.165;-1241.49;2.43307;
997.607;-1241.72;2.43103;
997.607;-1241.72;2.43103;
997.123;-1241.35;2.43175;
997.123;-1241.35;2.43175;
997.497;-1241.41;2.43066;
997.407;-1241.49;2.43497;
997.285;-1241.41;2.434;
997.285;-1241.41;2.434;
997.376;-1241.37;2.42859;
997.326;-1241.55;2.4241;
997.493;-1241.69;2.40884;
997.429;-1241.65;2.38748;
997.666;-1241.66;2.37129;
997.666;-1241.66;2.37129;
997.562;-1241.72;2.3608;
998.059;-1241.84;2.34787;
997.739;-1241.72;2.33469;
997.739;-1241.72;2.33469;
997.183;-1241.57;2.31551;
997.295;-1241.82;2.29657;
