1742844777;0.6493;-0.6133
1742844777;0.6600;-0.5920
1742844777;0.6493;-0.6080
1742844777;0.6600;-0.5920
1742844777;0.6493;-0.6133
1742844777;0.6600;-0.6080
1742844777;0.6600;-0.6133
1742844778;0.6600;-0.6027
1742844778;0.6440;-0.6187
1742844778;0.6387;-0.5440
1742844778;0.6280;-0.5173
1742844778;0.6120;-0.4747
1742844778;0.6067;-0.4160
1742844778;0.6013;-0.3840
1742844778;0.6067;-0.3360
1742844779;0.5800;-0.2827
1742844779;0.5960;-0.2027
1742844779;0.5853;-0.1707
1742844779;0.6013;-0.1280
1742844779;0.6120;-0.1067
1742844779;0.6173;-0.0480
1742844779;0.6333;-0.0267
1742844780;0.6280;0.0053
1742844780;0.6387;0.0213
1742844780;0.6440;0.0533
1742844780;0.6600;0.1333
1742844780;0.6600;0.1547
1742844780;0.6600;0.2080
1742844780;0.6493;0.2507
1742844780;0.6493;0.2880
1742844781;0.6493;0.3147
1742844781;0.6440;0.3680
1742844781;0.6387;0.4160
1742844781;0.6333;0.4640
1742844781;0.5800;0.5067
1742844781;0.5480;0.5387
1742844781;0.5373;0.5600
1742844781;0.4787;0.6080
1742844782;0.4467;0.6133
1742844782;0.4093;0.6240
1742844782;0.3453;0.6453
1742844782;0.2867;0.6560
1742844782;0.2653;0.6400
1742844782;0.2013;0.6613
1742844782;0.1533;0.6400
1742844783;0.1053;0.6453
1742844783;0.0680;0.6560
1742844783;0.0040;0.6613
1742844783;-0.0067;0.6560
1742844783;-0.0440;0.6347
1742844783;-0.0760;0.6027
1742844783;-0.1347;0.6133
1742844783;-0.1720;0.6400
1742844784;-0.2147;0.5973
1742844784;-0.2573;0.6293
1742844784;-0.2840;0.5813
1742844784;-0.3320;0.6027
1742844784;-0.3587;0.5920
1742844784;-0.3960;0.5653
1742844784;-0.4227;0.5600
1742844785;-0.4707;0.5440
1742844785;-0.4813;0.4800
1742844785;-0.4920;0.5067
1742844785;-0.5453;0.4107
1742844785;-0.5560;0.4427
1742844785;-0.5880;0.3840
1742844785;-0.6147;0.2613
1742844785;-0.6360;0.1973
1742844786;-0.6360;0.1547
1742844786;-0.6360;0.0960
1742844786;-0.6307;0.0587
1742844786;-0.6147;-0.0053
1742844786;-0.6307;-0.0320
1742844786;-0.6307;-0.0693
1742844786;-0.6200;-0.0907
1742844786;-0.6200;-0.1333
1742844787;-0.6147;-0.1707
1742844787;-0.6200;-0.2080
1742844787;-0.6093;-0.2613
1742844787;-0.6040;-0.2933
1742844787;-0.5827;-0.3360
1742844787;-0.5720;-0.3627
1742844788;-0.5507;-0.4000
1742844788;-0.5240;-0.4267
1742844788;-0.4867;-0.4800
1742844788;-0.4867;-0.4907
1742844788;-0.4387;-0.5120
1742844788;-0.3853;-0.5440
1742844788;-0.3267;-0.5600
1742844789;-0.2840;-0.5813
1742844789;-0.2467;-0.5867
1742844789;-0.1933;-0.6133
1742844789;-0.3000;-0.5813
1742844789;-0.0867;-0.6133
1742844789;-0.2253;-0.6187
1742844789;-0.1880;-0.6347
1742844790;-0.1613;-0.6187
1742844790;-0.1507;-0.6080
1742844790;-0.0120;-0.4640
1742844790;-0.0867;-0.6187
1742844790;0.1960;-0.5813
1742844790;0.1693;-0.6027
1742844790;0.2760;-0.6027
1742844790;0.2973;-0.5867
1742844791;0.3133;-0.5920
1742844791;0.2973;-0.5920
1742844791;0.3133;-0.5600
1742844791;0.2173;-0.5813
1742844791;0.3080;-0.5867
1742844791;0.3080;-0.5867
1742844791;0.2973;-0.5920
1742844791;0.2867;-0.5920
1742844791;0.2920;-0.6027
1742844792;0.3080;-0.5867
1742844792;0.2867;-0.5867
1742844792;0.3080;-0.6027
1742844792;0.2973;-0.5867
1742844792;0.3080;-0.6187
1742844792;0.3133;-0.6080
1742844792;0.3187;-0.6080
1742844792;0.3187;-0.5920
1742844793;0.3133;-0.5920
1742844793;0.3187;-0.6027
1742844793;0.3187;-0.5920
1742844793;0.3187;-0.6080
1742844793;0.3240;-0.6027
1742844793;0.3133;-0.6133
1742844793;0.3133;-0.6027
1742844794;0.3187;-0.6080
1742844794;0.3240;-0.6027
1742844794;0.3133;-0.6133
1742844794;0.3133;-0.5920
1742844794;0.3187;-0.6080
1742844794;0.3133;-0.5920
1742844794;0.3187;-0.6080
1742844794;0.3187;-0.5920
1742844795;0.3187;-0.6080
1742844795;0.3133;-0.5920
