1021;-1026;-1086;1022;-1025;-1085;0;0;0;0;0;
1023;-1026;-1084;1022;-1026;-1084;1;0;0;0;0;
1021;-1026;-1083;1022;-1026;-1082;0;0;0;0;0;
1021;-1026;-1081;1022;-1026;-1081;0;0;0;0;0;
1023;-1026;-1076;1022;-1026;-1075;0;0;0;0;1;
1023;-1026;-1075;1022;-1026;-1074;0;0;0;0;1;
1024;-1026;-1073;1023;-1026;-1073;0;0;0;0;0;
1024;-1026;-1072;1024;-1026;-1071;0;0;0;0;0;
1024;-1026;-1068;1024;-1026;-1068;0;0;0;0;0;
1023;-1026;-1065;1023;-1026;-1066;0;0;0;0;0;
1023;-1026;-1064;1023;-1026;-1065;0;0;0;0;0;
1021;-1026;-1062;1022;-1026;-1062;0;0;0;0;0;
1021;-1026;-1062;1021;-1026;-1061;0;0;0;0;1;
1021;-1026;-1048;1021;-1026;-1048;0;0;0;0;1;
1021;-1026;-1050;1021;-1026;-1050;0;0;0;0;-1;
1021;-1026;-1051;1021;-1026;-1052;0;0;0;0;0;
1021;-1026;-1053;1021;-1026;-1053;0;0;0;0;0;
1021;-1026;-1056;1021;-1026;-1056;0;0;0;0;-1;
1021;-1026;-1059;1021;-1026;-1058;0;0;0;0;1;
1021;-1026;-1059;1021;-1026;-1060;0;0;0;0;0;
1021;-1026;-1062;1021;-1026;-1062;0;0;0;0;0;
1021;-1024;-1064;1021;-1025;-1064;0;0;0;0;0;
1021;-1024;-1068;1021;-1024;-1069;0;0;0;0;0;
1021;-1024;-1083;1021;-1024;-1082;0;0;0;0;0;
1021;-1024;-1083;1021;-1024;-1082;0;0;0;0;0;
1021;-1024;-1083;1021;-1024;-1082;0;0;0;0;-1;
1021;-1024;-1081;1021;-1024;-1080;0;0;0;0;1;
1021;-1024;-1081;1021;-1024;-1080;0;0;0;0;1;
1021;-1024;-1081;1021;-1024;-1080;0;0;0;0;-1;
1021;-1024;-1081;1021;-1024;-1080;0;0;0;0;0;
1021;-1024;-1079;1021;-1023;-1079;124;366;129;379;12;
1016;-1016;-1084;1016;-1015;-1084;165;359;170;370;58;
1004;-982;-1092;1004;-982;-1091;202;337;209;349;112;
1000;-971;-1092;999;-970;-1092;205;342;209;349;123;
999;-963;-1092;998;-963;-1092;212;328;219;340;129;
987;-941;-1092;987;-941;-1091;193;338;200;349;141;
980;-927;-1090;979;-927;-1090;195;341;200;349;144;
972;-913;-1089;971;-913;-1089;195;351;200;360;146;
958;-893;-1089;958;-892;-1088;185;352;189;360;147;
954;-885;-1087;954;-885;-1087;173;347;180;360;150;
945;-870;-1087;945;-870;-1086;174;358;180;370;151;
938;-856;-1087;937;-855;-1086;166;361;170;370;151;
925;-833;-1086;925;-832;-1085;166;362;170;370;153;
921;-824;-1084;920;-824;-1084;155;360;159;370;153;
912;-810;-1084;912;-809;-1083;154;358;159;370;153;
903;-795;-1084;903;-794;-1083;146;372;150;379;155;
899;-787;-1083;899;-786;-1082;144;366;150;379;151;
892;-773;-1083;891;-772;-1082;146;371;150;379;151;
887;-764;-1081;886;-764;-1081;135;367;140;379;153;
879;-749;-1081;879;-748;-1080;137;372;140;379;150;
871;-732;-1079;871;-732;-1079;127;371;129;379;151;
867;-725;-1079;867;-724;-1079;125;366;129;379;150;
860;-708;-1078;859;-708;-1079;128;384;129;389;149;
856;-699;-1078;855;-698;-1078;115;373;119;389;145;
848;-684;-1078;848;-683;-1078;116;379;119;389;144;
822;-626;-1076;821;-626;-1076;107;381;109;389;136;
816;-619;-1076;816;-618;-1075;96;377;100;389;132;
787;-555;-1075;786;-554;-1074;86;386;90;400;123;
778;-537;-1073;778;-537;-1073;78;391;79;400;123;
774;-528;-1073;774;-528;-1073;77;386;79;400;120;
767;-513;-1073;766;-512;-1073;80;399;79;400;116;
755;-488;-1073;755;-487;-1072;69;392;70;400;110;
748;-472;-1073;747;-472;-1072;68;392;70;400;107;
744;-463;-1072;743;-463;-1071;57;386;59;400;103;
736;-448;-1072;735;-447;-1071;58;387;59;400;99;
731;-439;-1072;731;-439;-1071;58;386;59;400;97;
723;-425;-1070;723;-424;-1070;48;390;50;400;93;
703;-384;-1068;703;-384;-1068;29;390;29;400;83;
695;-368;-1067;695;-367;-1068;20;392;19;400;81;
691;-361;-1067;691;-360;-1067;19;386;19;400;76;
685;-344;-1067;684;-343;-1066;10;391;9;400;72;
680;-335;-1067;680;-334;-1066;154;358;159;370;70;
672;-319;-1065;672;-319;-1065;153;359;159;370;75;
665;-303;-1065;665;-303;-1065;165;363;170;370;79;
661;-296;-1065;660;-294;-1065;164;357;170;370;84;
653;-279;-1065;654;-278;-1065;164;362;170;370;92;
652;-270;-1065;651;-268;-1065;164;357;170;370;96;
626;-150;-1062;626;-150;-1061;145;369;150;379;133;
619;-28;-1054;618;-28;-1054;98;382;100;389;144;
615;43;-1050;615;43;-1049;58;390;59;400;129;
615;61;-1048;615;61;-1048;40;392;39;400;123;
614;70;-1048;613;71;-1047;76;383;79;400;118;
610;141;-1045;609;142;-1044;48;386;50;400;98;
611;214;-1040;610;215;-1040;19;386;19;400;86;
611;231;-1040;611;232;-1039;20;391;19;400;84;
611;241;-1040;611;243;-1039;9;387;9;400;81;
612;259;-1039;612;260;-1038;1;401;0;409;79;
615;277;-1037;614;278;-1037;-8;392;-9;400;75;
614;377;-1034;613;377;-1033;-58;392;-59;400;28;
603;532;-1029;603;533;-1028;-67;387;-70;400;-19;
606;569;-1028;605;570;-1027;-67;391;-70;400;-22;
606;578;-1026;606;580;-1026;-77;387;-79;400;-24;
606;597;-1026;606;597;-1026;-87;382;-90;389;-27;
607;606;-1026;607;607;-1025;-87;377;-90;389;-32;
606;726;-1023;605;728;-1023;-134;364;-140;379;-67;
603;771;-1023;602;771;-1024;-376;48;-389;50;-94;
602;790;-1023;602;789;-1024;-381;44;-389;39;-114;
601;799;-1023;600;799;-1024;-377;29;-389;29;-128;
596;819;-1025;594;819;-1025;-376;9;-389;9;-149;
583;833;-1026;582;833;-1027;-378;11;-389;9;-163;
552;861;-1029;552;860;-1030;-388;11;-400;9;-208;
513;874;-1042;511;874;-1043;-376;77;-389;79;-254;
503;874;-1045;502;874;-1045;-370;97;-379;100;-271;
497;875;-1046;496;876;-1047;-368;106;-379;109;-282;
486;876;-1048;484;877;-1049;-366;125;-379;129;-299;
442;884;-1056;440;885;-1057;-347;174;-360;180;-346;
425;888;-1059;424;888;-1059;-342;186;-349;189;-358;
405;890;-1061;405;891;-1061;-333;196;-340;200;-363;
363;898;-1070;362;898;-1070;-303;245;-310;250;-365;
354;901;-1073;352;901;-1073;-300;251;-310;259;-367;
335;903;-1076;334;903;-1077;-282;264;-289;270;-358;
326;903;-1078;325;904;-1079;-272;282;-280;289;-351;
308;906;-1083;308;905;-1082;-254;294;-259;300;-343;
291;907;-1086;290;906;-1086;-244;302;-250;310;-337;
280;908;-1087;279;908;-1087;-232;310;-239;319;-328;
261;912;-1087;260;911;-1088;-233;311;-239;319;-324;
252;912;-1089;250;912;-1090;-222;319;-230;330;-314;
231;916;-1092;230;915;-1092;-215;324;-219;330;-301;
210;919;-1094;210;918;-1093;-205;334;-209;340;-293;
199;920;-1095;198;919;-1095;-205;334;-209;340;-280;
180;921;-1097;179;921;-1097;-195;343;-200;349;-271;
170;922;-1098;168;922;-1098;-193;339;-200;349;-264;
150;924;-1100;150;923;-1101;-175;350;-180;360;-255;
141;925;-1101;139;924;-1102;-173;348;-180;360;-246;
116;930;-1104;116;930;-1105;-152;362;-159;370;-240;
104;925;-1106;103;925;-1106;-158;358;-159;370;-231;
92;930;-1108;90;929;-1108;-144;357;-150;370;-225;
76;924;-1109;75;924;-1109;-147;357;-150;370;-216;
59;922;-1111;58;922;-1111;-136;371;-140;379;-210;
45;926;-1111;44;926;-1112;-124;370;-129;379;-205;
28;925;-1114;28;925;-1115;-107;382;-109;389;-198;
14;924;-1117;14;923;-1116;-95;382;-100;389;-190;
6;919;-1117;4;919;-1117;-99;377;-100;389;-185;
-23;917;-1120;-23;917;-1120;-76;388;-79;400;-175;
-37;912;-1120;-37;912;-1121;-21;390;-19;400;-167;
-54;910;-1122;-54;909;-1122;1;400;0;400;-160;
-71;906;-1125;-71;906;-1124;8;390;9;400;-153;
-82;899;-1125;-83;900;-1124;18;386;19;400;-141;
-90;898;-1125;-91;898;-1125;26;385;29;400;-134;
-108;894;-1126;-109;895;-1126;46;386;50;400;-123;
-123;896;-1128;-124;895;-1127;49;389;50;400;-115;
-140;893;-1128;-140;894;-1127;48;391;50;400;-102;
-153;892;-1128;-154;892;-1129;67;390;70;400;-92;
-170;889;-1131;-170;889;-1130;79;392;79;400;-81;
-177;884;-1128;-178;885;-1129;74;386;79;400;-71;
-193;888;-1130;-194;888;-1129;87;387;90;400;-60;
-208;887;-1130;-208;887;-1129;87;390;90;400;-51;
-224;884;-1131;-225;885;-1130;95;379;100;389;-45;
-238;884;-1131;-238;884;-1130;96;380;100;389;-35;
-246;883;-1131;-248;883;-1130;96;377;100;389;-25;
-261;883;-1131;-262;883;-1130;106;378;109;389;-18;
-277;880;-1131;-278;881;-1131;116;377;119;389;-10;
-291;880;-1131;-293;881;-1131;116;377;119;389;-1;
-305;879;-1133;-306;880;-1132;126;380;129;389;7;
-321;879;-1133;-322;880;-1132;126;371;129;379;15;
-337;879;-1133;-337;880;-1132;138;379;140;379;20;
-344;879;-1133;-346;880;-1132;144;366;150;379;27;
-360;879;-1134;-361;880;-1133;145;367;150;379;35;
-375;882;-1134;-377;882;-1133;154;358;159;370;40;
-391;884;-1134;-391;883;-1133;39;387;39;400;46;
-407;884;-1133;-407;883;-1132;39;391;39;400;49;
-419;885;-1134;-420;885;-1133;39;390;39;400;49;
-437;888;-1133;-437;887;-1132;33;397;29;400;48;
-442;887;-1133;-443;886;-1132;19;390;19;400;48;
-460;887;-1133;-461;886;-1132;19;387;19;400;42;
-474;885;-1133;-474;885;-1132;19;399;19;400;37;
-490;883;-1134;-490;882;-1133;8;390;9;400;32;
-504;879;-1134;-505;879;-1133;9;391;9;400;28;
-519;876;-1134;-520;876;-1134;19;389;19;400;22;
-536;873;-1134;-536;872;-1134;9;391;9;400;20;
-541;870;-1134;-543;870;-1134;19;387;19;400;16;
-558;866;-1136;-559;866;-1135;29;387;29;400;14;
-573;865;-1134;-574;864;-1134;29;387;29;400;11;
-588;861;-1136;-589;860;-1135;38;391;39;400;11;
-602;860;-1136;-602;859;-1136;-371;108;-379;109;12;
-642;852;-1136;-642;851;-1137;-367;96;-379;100;-75;
-652;848;-1137;-651;847;-1138;-364;96;-379;100;-98;
-660;842;-1142;-659;841;-1141;-367;128;-379;129;-123;
-665;833;-1142;-664;832;-1143;-357;126;-370;129;-158;
-670;825;-1145;-669;825;-1144;-359;138;-370;140;-184;
-671;814;-1147;-671;813;-1147;-359;146;-370;150;-211;
-674;808;-1147;-673;807;-1147;-366;151;-370;150;-233;
-675;794;-1150;-674;792;-1151;-347;164;-360;170;-258;
-675;779;-1150;-675;779;-1151;-354;176;-360;180;-279;
-675;763;-1155;-674;763;-1154;-342;196;-349;200;-293;
-674;749;-1156;-674;748;-1157;-331;204;-340;209;-308;
-674;734;-1159;-673;733;-1159;-322;224;-330;230;-311;
-675;717;-1162;-674;717;-1162;-302;244;-310;250;-311;
-675;708;-1164;-674;708;-1165;-301;252;-310;259;-312;
-680;693;-1167;-679;691;-1167;-289;260;-300;270;-317;
-681;675;-1169;-681;675;-1169;-273;283;-280;289;-315;
-684;658;-1172;-683;658;-1172;-264;294;-270;300;-308;
-686;643;-1175;-686;642;-1175;-254;305;-259;310;-304;
-690;625;-1175;-690;624;-1176;-243;303;-250;310;-301;
-690;615;-1175;-690;613;-1176;-242;300;-250;310;-299;
-693;597;-1178;-692;595;-1178;-232;309;-239;319;-292;
-694;578;-1181;-693;578;-1181;-224;322;-230;330;-288;
-698;560;-1181;-697;560;-1182;-214;333;-219;340;-279;
-700;544;-1183;-700;543;-1184;-205;332;-209;340;-267;
-702;527;-1186;-701;526;-1186;-194;340;-200;349;-259;
-703;518;-1186;-702;517;-1187;-193;338;-200;349;-251;
-703;501;-1189;-703;500;-1189;-184;339;-189;349;-243;
-705;486;-1189;-705;485;-1190;-173;347;-180;360;-237;
-708;470;-1192;-708;470;-1192;-166;354;-170;360;-229;
-708;456;-1194;-708;455;-1193;-165;361;-170;370;-225;
-709;439;-1194;-709;438;-1195;-155;361;-159;370;-221;
-708;423;-1194;-708;423;-1195;-156;361;-159;370;-218;
-707;414;-1195;-706;413;-1196;-145;358;-150;370;-215;
-703;398;-1197;-703;397;-1198;-135;367;-140;379;-208;
-702;382;-1200;-701;381;-1200;-125;367;-129;379;-205;
-700;367;-1202;-700;366;-1202;-88;382;-90;389;-201;
-698;351;-1203;-698;351;-1203;-79;389;-79;400;-193;
-697;337;-1205;-697;337;-1205;-58;390;-59;400;-188;
-691;323;-1206;-692;322;-1207;-49;389;-50;400;-181;
-690;314;-1208;-691;313;-1208;-38;389;-39;400;-173;
-689;298;-1209;-689;296;-1210;-29;387;-29;400;-168;
-686;280;-1209;-687;280;-1210;-19;387;-19;400;-159;
-683;266;-1211;-683;265;-1212;-11;391;-9;400;-150;
-680;252;-1214;-680;251;-1213;9;390;9;400;-140;
-676;237;-1214;-677;236;-1214;9;391;9;400;-132;
-675;229;-1216;-676;227;-1215;28;386;29;400;-121;
-671;210;-1216;-672;209;-1216;28;386;29;400;-114;
-667;199;-1216;-668;197;-1216;28;387;29;400;-107;
-666;181;-1217;-667;181;-1217;38;391;39;400;-98;
-663;166;-1219;-664;166;-1219;48;392;50;400;-92;
-660;152;-1220;-660;152;-1220;57;390;59;400;-81;
-658;145;-1220;-659;144;-1220;67;386;70;400;-71;
-658;145;-1220;-659;144;-1220;67;386;70;400;-62;
-656;115;-1222;-656;113;-1222;86;386;90;400;-53;
-652;98;-1222;-653;98;-1222;76;391;79;400;-44;
-652;93;-1222;-653;91;-1221;77;387;79;400;-35;
-649;70;-1222;-650;69;-1223;87;399;90;400;-27;
-648;37;-1225;-648;37;-1224;105;379;109;389;-11;
-648;29;-1225;-648;28;-1225;106;377;109;389;-2;
-647;17;-1225;-647;15;-1225;106;377;109;389;5;
-648;0;-1227;-648;0;-1226;117;381;119;389;15;
-647;-16;-1225;-647;-16;-1224;106;380;109;389;23;
-647;-30;-1225;-647;-31;-1225;116;380;119;389;33;
-648;-46;-1225;-648;-47;-1225;107;380;109;389;38;
-648;-54;-1227;-648;-55;-1226;115;376;119;389;45;
-648;-71;-1227;-648;-72;-1226;125;376;129;389;51;
-648;-85;-1227;-648;-86;-1226;116;378;119;389;54;
-648;-101;-1227;-648;-102;-1227;127;382;129;389;60;
-648;-115;-1227;-648;-116;-1227;125;378;129;389;66;
-648;-131;-1227;-648;-132;-1227;127;384;129;389;70;
-648;-137;-1227;-648;-139;-1227;125;366;129;379;72;
-648;-144;-1227;-648;-146;-1227;125;368;129;379;76;
-648;-170;-1228;-648;-170;-1228;137;371;140;379;79;
-648;-231;-1230;-648;-231;-1230;146;370;150;379;92;
-648;-238;-1230;-648;-240;-1230;144;366;150;379;96;
-648;-254;-1230;-648;-255;-1229;145;368;150;379;97;
-648;-270;-1230;-648;-271;-1230;154;357;159;370;98;
-648;-284;-1230;-648;-285;-1230;156;361;159;370;99;
-647;-300;-1230;-647;-301;-1230;155;361;159;370;103;
-647;-316;-1233;-647;-316;-1232;174;361;180;370;106;
-647;-331;-1230;-647;-332;-1231;165;361;170;370;109;
-647;-340;-1231;-647;-341;-1231;164;357;170;370;111;
-646;-356;-1231;-645;-356;-1232;-255;299;-259;310;114;
-646;-370;-1230;-645;-371;-1231;-260;294;-270;300;109;
-647;-386;-1230;-645;-386;-1231;-266;283;-280;289;94;
-644;-418;-1230;-644;-418;-1230;-289;265;-300;270;64;
-643;-426;-1230;-641;-427;-1230;-289;251;-300;259;49;
-639;-442;-1230;-639;-442;-1231;-299;242;-310;250;35;
-635;-458;-1231;-634;-459;-1232;-296;239;-310;250;22;
-629;-474;-1231;-628;-474;-1232;-308;243;-319;239;9;
-620;-492;-1233;-619;-491;-1234;-311;237;-319;239;-15;
-611;-507;-1233;-611;-506;-1234;-321;227;-330;230;-37;
-601;-522;-1236;-600;-521;-1236;-320;227;-330;230;-57;
-597;-528;-1238;-596;-529;-1238;-318;212;-330;219;-85;
-587;-541;-1241;-586;-542;-1241;-309;223;-319;230;-98;
-577;-550;-1244;-576;-550;-1244;-309;235;-319;239;-99;
-564;-559;-1250;-564;-559;-1249;-290;252;-300;259;-119;
-555;-566;-1255;-554;-566;-1254;-279;273;-289;280;-127;
-541;-574;-1260;-540;-573;-1259;-261;284;-270;289;-140;
-537;-575;-1261;-535;-575;-1262;-260;289;-270;300;-146;
-523;-579;-1264;-521;-579;-1265;-251;299;-259;310;-157;
-505;-584;-1266;-506;-584;-1266;-257;312;-259;310;-160;
-488;-589;-1267;-487;-589;-1268;-243;304;-250;310;-168;
-472;-593;-1269;-471;-593;-1269;-252;304;-259;310;-176;
-453;-597;-1269;-453;-596;-1270;-243;304;-250;310;-182;
-433;-598;-1271;-433;-598;-1271;-244;304;-250;310;-189;
-423;-600;-1272;-422;-599;-1272;-241;299;-250;310;-195;
-405;-601;-1272;-404;-601;-1273;-243;312;-250;319;-201;
-388;-602;-1274;-387;-602;-1274;-233;313;-239;319;-201;
-370;-605;-1275;-369;-604;-1276;-224;324;-230;330;-201;
-351;-606;-1277;-350;-605;-1277;-224;323;-230;330;-198;
-335;-607;-1277;-335;-607;-1277;-226;330;-230;330;-197;
-319;-609;-1278;-318;-608;-1279;-214;323;-219;330;-194;
-310;-610;-1280;-310;-609;-1280;-213;322;-219;330;-192;
-298;-611;-1280;-296;-610;-1281;-203;329;-209;340;-189;
-282;-611;-1282;-281;-610;-1282;-204;332;-209;340;-188;
-266;-611;-1283;-266;-611;-1283;-205;333;-209;340;-186;
-254;-611;-1283;-253;-611;-1284;-203;330;-209;340;-186;
-237;-610;-1285;-236;-609;-1285;-196;344;-200;349;-186;
-229;-610;-1285;-228;-609;-1286;-194;340;-200;349;-186;
-214;-607;-1286;-212;-607;-1287;-193;338;-200;349;-189;
-170;-600;-1291;-169;-599;-1292;-175;350;-180;360;-192;
-152;-597;-1291;-152;-596;-1292;-175;352;-180;360;-192;
-152;-601;-1293;-151;-600;-1293;-150;354;-159;370;-193;
-144;-598;-1294;-143;-598;-1294;-154;357;-159;370;-190;
-128;-596;-1294;-127;-595;-1295;-142;357;-150;370;-192;
-112;-591;-1296;-112;-591;-1296;-78;390;-79;400;-190;
-89;-582;-1297;-88;-582;-1297;-62;396;-59;400;-189;
-75;-575;-1299;-74;-576;-1299;-40;390;-39;400;-185;
-57;-569;-1300;-57;-569;-1301;-25;396;-19;400;-185;
-61;-573;-1300;-60;-572;-1301;-28;386;-29;400;-179;
-45;-565;-1302;-43;-565;-1302;2;266;0;280;-172;
-35;-563;-1302;-33;-562;-1302;13;303;9;319;-168;
-7;-550;-1305;-6;-550;-1304;17;197;19;200;-160;
6;-545;-1305;5;-545;-1305;34;231;39;230;-153;
17;-541;-1307;17;-542;-1306;37;187;39;189;-145;
17;-544;-1307;17;-543;-1306;41;-381;39;-389;-134;
25;-541;-1308;23;-541;-1307;38;-376;39;-389;-109;
