970;-973;854;970;-974;854;0;0;0;0;0;
970;-973;855;970;-974;854;0;0;0;0;0;
970;-973;855;970;-974;854;0;0;0;0;0;
970;-973;854;970;-974;854;0;0;0;0;0;
970;-973;854;970;-974;854;0;0;0;0;0;
970;-973;855;970;-974;854;0;0;0;0;0;
970;-973;854;970;-974;854;0;0;0;0;0;
970;-973;855;970;-974;854;0;0;0;0;0;
970;-973;854;970;-974;854;0;0;0;0;0;
970;-973;855;970;-974;854;0;0;0;0;0;
970;-973;854;970;-974;854;0;0;0;0;0;
970;-973;855;970;-974;854;0;0;0;0;0;
970;-973;855;970;-974;854;0;0;0;0;0;
970;-973;855;970;-974;854;0;0;0;0;0;
970;-973;854;970;-974;854;0;0;0;0;0;
970;-973;854;970;-974;854;0;0;0;0;0;
970;-973;855;970;-974;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
968;-973;854;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-975;855;970;-973;854;0;0;0;0;0;
968;-973;855;970;-973;854;0;0;0;0;0;
968;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
968;-973;854;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;855;970;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
968;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
968;-973;854;970;-973;854;0;0;0;0;0;
970;-973;854;970;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
968;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;854;969;-973;854;0;0;0;0;0;
970;-973;855;969;-973;854;0;0;0;0;0;
