0;0;0;-2;7;1;-17;-8;0;0;0;101;
0;0;0;-2;7;1;-13;-10;0;0;0;101;
0;0;0;-2;7;1;-27;-9;0;0;0;101;
0;0;0;-2;7;1;-29;2;0;0;0;101;
0;0;0;-2;8;1;-25;-11;0;0;0;101;
0;0;0;-2;8;1;-13;-7;0;0;0;101;
0;0;0;-2;8;1;-16;-2;0;0;0;101;
0;0;0;-2;8;1;-45;-5;0;0;0;101;
0;0;0;-2;8;1;-6;5;0;0;0;101;
0;0;0;-2;8;1;-17;4;0;0;0;101;
0;0;0;-2;8;1;-12;2;0;0;0;101;
0;0;0;-2;8;1;-12;-6;0;0;0;101;
0;0;0;-2;8;1;-61;-4;0;0;0;101;
0;0;0;-2;8;1;-57;-11;0;0;0;101;
0;0;0;-2;8;1;-50;11;0;0;0;101;
0;0;0;-2;8;1;-14;-2;0;0;0;101;
0;0;0;-2;8;1;-8;-3;0;0;0;101;
0;0;0;-2;8;1;-8;-2;0;0;0;101;
0;0;0;-2;8;1;-1;-4;0;0;0;101;
0;0;0;-2;8;1;-18;-5;0;0;0;101;
0;0;0;-2;8;1;-4;0;0;0;0;101;
0;0;0;-2;8;1;-19;-1;0;0;0;101;
0;0;0;-2;8;1;-22;1;0;0;0;101;
0;0;0;-2;8;1;-26;-3;0;0;0;101;
0;0;0;-2;8;1;-23;-11;0;0;0;101;
0;0;0;-2;8;1;-15;-5;0;0;0;101;
0;0;0;-2;8;1;-33;-6;0;0;0;101;
0;0;0;-2;8;1;-33;7;0;0;0;101;
0;0;0;-2;8;1;-35;4;0;0;0;101;
0;0;0;-2;8;1;-16;1;0;0;0;101;
0;0;0;-2;8;1;-20;9;0;0;0;101;
0;0;0;-2;8;1;-15;8;0;0;0;101;
0;0;0;-2;8;1;-11;10;0;0;0;101;
0;0;0;-2;8;1;23;-11;0;0;0;101;
0;0;0;-2;8;1;2;-13;0;0;0;101;
0;0;0;-2;8;1;-10;-14;0;0;0;101;
0;0;0;-2;8;1;-10;-11;0;0;0;101;
0;0;0;-2;8;1;-14;-6;0;0;0;101;
0;0;0;-2;8;1;-12;2;0;0;0;101;
0;0;0;-2;8;1;1;6;0;0;0;101;
0;0;0;-2;8;1;-7;1;0;0;0;101;
0;0;0;-2;8;1;-12;0;0;0;0;101;
0;0;0;-2;8;1;-19;0;0;0;0;101;
0;0;0;-2;8;1;-23;1;0;0;0;101;
0;0;0;-2;8;1;-33;0;0;0;0;101;
0;0;0;-2;8;1;-38;-5;0;0;0;101;
0;0;0;-2;8;1;-38;-6;0;0;0;101;
0;0;0;-2;8;1;-41;-6;0;0;0;101;
0;0;0;-2;8;1;-38;-6;0;0;0;101;
0;0;0;-2;8;1;-32;-1;0;0;0;101;
0;0;0;-2;8;1;-14;1;0;0;0;101;
0;0;0;-2;8;1;-22;2;0;0;0;101;
0;0;0;-2;8;1;-24;0;0;0;0;101;
0;0;0;-2;8;1;-29;0;0;0;0;101;
0;0;0;-2;8;1;-12;-2;0;0;0;101;
0;0;0;-2;8;1;-1;-2;0;0;0;101;
0;0;0;-2;8;1;-13;-5;0;0;0;101;
0;0;0;-2;8;1;-18;-4;0;0;0;101;
0;0;0;-2;8;1;-21;-6;0;0;0;101;
0;0;0;-2;8;1;-27;-6;0;0;0;101;
0;0;0;-2;8;1;-40;-7;0;0;0;101;
0;0;0;-2;8;1;-34;-7;0;0;0;101;
0;0;0;-2;8;1;-26;-6;0;0;0;101;
0;0;0;-2;8;1;-23;1;0;0;0;101;
0;0;0;-2;8;1;-10;7;0;0;0;101;
0;0;0;-2;8;1;-20;3;0;0;0;101;
0;0;0;-2;8;1;-24;2;0;0;0;101;
0;0;0;-2;8;1;-33;0;0;0;0;101;
0;0;0;-2;8;1;-24;-4;0;0;0;101;
0;0;0;-2;8;1;-16;1;0;0;0;101;
0;0;0;-2;8;1;-35;-5;0;0;0;101;
0;0;0;-2;8;1;-35;2;0;0;0;101;
0;0;0;-2;8;1;-38;-7;0;0;0;101;
0;0;0;-2;8;1;-40;-7;0;0;0;101;
0;0;0;-2;8;1;-40;-6;0;0;0;101;
0;0;0;-2;8;1;-24;-1;0;0;0;101;
0;0;0;-2;8;1;-29;1;0;0;0;101;
0;0;0;-2;8;1;-30;0;0;0;0;101;
0;0;0;-2;8;1;-28;2;0;0;0;101;
0;0;0;-2;8;1;-23;0;0;0;0;101;
0;0;0;-2;8;1;0;-2;0;0;0;101;
0;0;0;-2;8;1;-2;-2;0;0;0;101;
0;0;0;-2;8;1;-2;-4;0;0;0;101;
0;0;0;-2;8;1;7;-4;0;0;0;101;
0;0;0;-2;8;1;8;-4;0;0;0;101;
0;0;0;-2;8;1;-1;-5;0;0;0;101;
0;0;0;-2;8;1;-5;-2;0;0;0;101;
0;0;0;-2;8;1;-11;-6;0;0;0;101;
0;0;0;-2;8;1;-18;-8;0;0;0;101;
0;0;0;-2;8;1;-11;-11;0;0;0;101;
0;0;0;-2;8;1;-7;-12;0;0;0;101;
0;0;0;-2;8;1;-8;-12;0;0;0;101;
0;0;0;-2;8;1;-14;-10;0;0;0;101;
0;0;0;-2;8;1;-10;-12;0;0;0;101;
0;0;0;-2;8;1;-1;-9;0;0;0;101;
0;0;0;-2;8;1;3;-5;0;0;0;101;
0;0;0;-2;8;1;-3;-8;0;0;0;101;
0;0;0;-2;8;1;-10;-10;0;0;0;101;
0;0;0;-2;8;1;-2;-9;0;0;0;101;
0;0;0;-2;8;1;1;-12;0;0;0;101;
0;0;0;-2;8;1;5;-8;0;0;0;101;
0;0;0;-2;8;1;-2;-7;0;0;0;101;
0;0;0;-2;8;1;-12;-8;0;0;0;101;
0;0;0;-2;8;1;-41;-4;0;0;0;101;
0;0;0;-2;8;1;-36;-6;0;0;0;101;
0;0;0;-2;8;1;-36;-9;0;0;0;101;
0;0;0;-2;8;1;-40;-9;0;0;0;101;
0;0;0;-2;8;1;-42;-11;0;0;0;101;
0;0;0;-2;8;1;-44;-10;0;0;0;101;
0;0;0;-2;8;1;-25;-11;0;0;0;101;
0;0;0;-2;8;1;-28;-14;0;0;0;101;
0;0;0;-2;8;1;-20;-7;0;0;0;101;
0;0;0;-2;8;1;-22;-4;0;0;0;101;
0;0;0;-2;8;1;-17;-4;0;0;0;101;
0;0;0;-2;8;1;-20;-10;0;0;0;101;
0;0;0;-2;8;1;-8;-9;0;0;0;101;
0;0;0;-2;8;1;1;-9;0;0;0;101;
0;0;0;-2;8;1;5;-10;0;0;0;101;
0;0;0;-2;8;1;-9;-10;0;0;0;101;
0;0;0;-2;8;1;-6;-12;0;0;0;101;
0;0;0;-2;8;1;-2;-12;0;0;0;101;
0;0;0;-2;8;1;2;-9;0;0;0;101;
0;0;0;-2;8;1;6;-10;0;0;0;101;
0;0;0;-2;8;1;-4;-4;0;0;0;101;
0;0;0;-2;8;1;-10;-7;0;0;0;101;
0;0;0;-2;8;1;-22;-10;0;0;0;101;
0;0;0;-2;8;1;-21;-11;0;0;0;101;
0;0;0;-2;8;1;-17;-11;0;0;0;101;
0;0;0;-2;8;1;-16;-13;0;0;0;101;
0;0;0;-2;8;1;2;-10;0;0;0;101;
0;0;0;-2;8;1;4;-10;0;0;0;101;
0;0;0;-2;8;1;-9;-7;0;0;0;101;
0;0;0;-2;8;1;-10;1;0;0;0;101;
0;0;0;-2;8;1;-7;4;0;0;0;101;
0;0;0;-2;8;1;4;5;0;0;0;101;
0;0;0;-2;8;1;0;2;0;0;0;101;
0;0;0;-2;8;1;-4;1;0;0;0;101;
0;0;0;-2;8;1;-11;4;0;0;0;101;
0;0;0;-2;8;1;-15;5;0;0;0;101;
0;0;0;-2;8;1;-23;16;0;0;0;101;
0;0;0;-2;8;1;-6;14;0;0;0;101;
0;0;0;-2;8;1;2;7;0;0;0;101;
0;0;0;-2;8;1;4;4;0;0;0;101;
0;0;0;-2;8;1;-4;0;0;0;0;101;
0;0;0;-2;8;1;-1;-3;0;0;0;101;
0;0;0;-2;8;1;1;-5;0;0;0;101;
0;0;0;-2;8;1;-8;1;0;0;0;101;
0;0;0;-2;8;1;-13;4;0;0;0;101;
0;0;0;-2;8;1;-22;10;0;0;0;101;
0;0;0;-2;8;1;-31;11;0;0;0;101;
0;0;0;-2;8;1;-32;9;0;0;0;101;
0;0;0;-2;8;1;-35;13;0;0;0;101;
0;0;0;-2;8;1;-35;6;0;0;0;101;
0;0;0;-2;8;1;-34;3;0;0;0;101;
0;0;0;-2;8;1;-38;0;0;0;0;101;
0;0;0;-2;8;1;-41;0;0;0;0;101;
0;0;0;-2;8;1;-42;-1;0;0;0;101;
0;0;0;-2;8;1;-46;0;0;0;0;101;
0;0;0;-2;8;1;-48;8;0;0;0;101;
0;0;0;-2;8;1;-51;6;0;0;0;101;
0;0;0;-2;8;1;-43;1;0;0;0;101;
0;0;0;-2;8;1;-35;0;0;0;0;101;
0;0;0;-2;8;1;-39;0;0;0;0;101;
0;0;0;-2;8;1;-42;-4;0;0;0;101;
0;0;0;-2;8;1;-44;5;0;0;0;101;
0;0;0;-2;8;1;-35;5;0;0;0;101;
0;0;0;-2;8;1;-31;0;0;0;0;101;
0;0;0;-2;8;1;-26;-2;0;0;0;101;
0;0;0;-2;8;1;-32;-3;0;0;0;101;
0;0;0;-2;8;1;-30;-3;0;0;0;101;
0;0;0;-2;8;1;-47;1;0;0;0;101;
0;0;0;-2;8;1;-41;0;0;0;0;101;
0;0;0;-2;8;1;-36;-1;0;0;0;101;
0;0;0;-2;8;1;-36;-2;0;0;0;101;
0;0;0;-2;8;1;-46;0;0;0;0;101;
0;0;0;-2;8;1;-50;-1;0;0;0;101;
0;0;0;-2;8;1;-52;-3;0;0;0;101;
0;0;0;-2;8;1;-48;-7;0;0;0;101;
0;0;0;-2;8;1;-38;-9;0;0;0;101;
0;0;0;-2;8;1;-27;-7;0;0;0;101;
0;0;0;-2;8;1;-29;-8;0;0;0;101;
0;0;0;-2;8;1;-33;-3;0;0;0;101;
0;0;0;-2;8;1;-24;-3;0;0;0;101;
0;0;0;-2;8;1;-14;-4;0;0;0;101;
