1404;-229;84;1405;-227;1;0;0;22;17;
1404;-229;84;1405;-227;1;0;0;10;-33;
1404;-229;84;1405;-227;1;0;0;2;49;
1404;-229;84;1405;-227;1;0;0;14;11;
1404;-229;84;1405;-227;1;0;0;21;41;
1404;-229;84;1405;-227;1;0;0;19;32;
1404;-229;84;1405;-227;1;0;0;31;-35;
1404;-229;84;1405;-227;1;0;0;-17;-3;
1404;-229;84;1405;-227;1;0;0;-11;40;
1404;-229;84;1405;-227;1;0;0;10;10;
1404;-229;84;1405;-227;1;0;0;-17;-32;
1404;-229;84;1405;-227;1;0;0;13;64;
1404;-229;84;1405;-227;1;0;0;-4;0;
1404;-229;84;1405;-227;1;0;0;22;-23;
1404;-229;84;1405;-227;1;0;0;-3;-19;
1404;-229;84;1405;-227;1;0;0;-12;44;
1404;-229;84;1405;-227;1;0;0;-17;53;
1404;-229;84;1405;-227;1;0;0;-31;70;
1404;-229;84;1405;-227;1;0;0;12;1;
1404;-230;84;1405;-227;1;0;0;16;-16;
1404;-229;84;1405;-227;1;0;0;4;39;
1404;-229;84;1405;-227;1;0;0;23;30;
1404;-229;84;1405;-227;1;0;0;13;48;
1404;-229;84;1405;-227;1;0;0;23;-56;
1404;-229;84;1405;-227;1;0;0;-20;-80;
1404;-229;84;1405;-227;1;0;0;8;37;
1404;-229;84;1405;-227;1;0;0;22;30;
1404;-229;84;1405;-227;1;0;0;-11;54;
1404;-229;84;1405;-227;1;0;0;11;-68;
1404;-229;84;1405;-227;1;0;0;3;-4;
1404;-229;84;1405;-227;1;0;0;27;57;
1404;-229;84;1405;-227;1;0;0;-17;0;
1404;-229;84;1405;-227;1;0;0;-11;29;
1404;-229;84;1405;-227;1;0;0;-37;28;
1404;-229;84;1405;-227;1;0;0;8;-18;
1404;-229;84;1405;-227;1;0;0;23;35;
1404;-229;84;1405;-227;1;0;0;-9;25;
1404;-229;84;1405;-227;1;0;0;14;76;
1404;-229;84;1405;-227;1;0;0;10;-23;
1404;-229;84;1405;-227;1;0;0;-4;18;
1404;-229;84;1405;-227;1;0;0;-18;-11;
1404;-229;84;1405;-227;1;0;0;26;-51;
1404;-229;84;1405;-227;1;0;0;5;-8;
1404;-230;84;1405;-227;1;0;0;3;50;
1404;-229;84;1405;-227;1;0;0;-23;49;
1404;-229;84;1405;-227;1;0;0;-1;35;
1404;-229;84;1405;-227;1;0;0;-7;2;
1404;-229;84;1405;-227;1;0;0;-4;14;
1404;-229;84;1405;-227;1;0;0;-3;-17;
1404;-229;84;1405;-227;1;0;0;10;21;
1404;-229;84;1405;-227;1;0;0;-31;-30;
1404;-229;84;1405;-227;1;0;0;0;25;
1404;-229;84;1405;-227;1;0;0;2;59;
1406;-229;84;1405;-227;1;0;0;-4;-15;
1404;-229;84;1405;-227;1;0;0;-11;52;
1404;-230;84;1405;-227;1;0;0;-30;-63;
1404;-230;84;1405;-227;1;0;0;17;57;
1404;-229;84;1405;-227;1;0;0;30;59;
1404;-229;84;1405;-227;1;0;0;-9;59;
1406;-229;84;1405;-227;1;0;0;14;59;
1406;-229;84;1405;-227;1;0;0;12;26;
1404;-229;84;1405;-227;1;0;0;-12;58;
1404;-229;84;1405;-227;1;0;0;-27;77;
1404;-229;84;1405;-227;1;0;0;-14;22;
1404;-229;84;1405;-227;1;0;0;16;47;
1404;-229;84;1405;-227;1;0;0;-1;54;
1404;-229;84;1405;-227;1;0;0;18;47;
1404;-229;84;1405;-227;1;0;0;-4;50;
1404;-229;84;1405;-227;1;0;0;34;54;
1404;-229;84;1405;-227;1;0;0;-16;79;
1404;-229;84;1405;-227;1;0;0;12;64;
1406;-229;84;1405;-227;1;0;0;0;33;
1404;-229;84;1405;-227;1;0;0;-64;-80;
1404;-229;84;1405;-227;1;0;0;-34;-14;
1404;-229;84;1405;-227;1;0;0;0;-62;
1404;-229;84;1405;-227;1;0;0;7;32;
1404;-229;84;1405;-227;1;0;0;7;-105;
1404;-229;84;1405;-227;1;0;0;-7;46;
1406;-229;84;1405;-227;1;0;0;-32;33;
1404;-230;84;1405;-227;1;0;0;7;-26;
1404;-230;84;1405;-227;1;0;0;16;-75;
1404;-229;84;1405;-227;1;0;0;19;38;
1404;-229;84;1405;-227;1;0;0;-9;66;
1404;-229;84;1405;-227;1;0;0;-7;28;
1404;-229;84;1405;-227;1;0;0;30;7;
1404;-229;84;1405;-227;1;0;0;-1;-20;
1404;-229;84;1405;-227;1;0;0;-13;72;
1406;-229;84;1405;-227;1;0;0;14;33;
1406;-229;84;1405;-227;1;0;0;3;27;
1404;-229;84;1405;-227;1;-1;-1;-401;-2;
1404;-229;84;1405;-227;1;0;0;53;-201;
1404;-229;84;1405;-227;1;0;0;268;148;
1404;-229;84;1405;-227;1;0;0;-105;213;
1404;-229;84;1405;-227;1;0;0;-355;-111;
1406;-229;84;1405;-227;1;0;0;35;-163;
1406;-229;84;1405;-227;1;0;0;-110;83;
1404;-229;84;1405;-227;1;0;0;94;-12;
1404;-230;84;1405;-227;1;0;0;-255;-164;
1404;-229;84;1405;-227;1;0;0;-125;-96;
1404;-229;84;1405;-227;1;0;0;31;86;
1404;-229;84;1405;-227;1;0;0;85;61;
1404;-230;85;1405;-227;1;1;1;539;1;
1404;-229;84;1405;-227;1;2;2;1061;45;
1404;-229;84;1405;-227;1;0;0;1941;461;
1404;-229;84;1404;-227;1;-22;-22;1654;24;
1404;-229;84;1403;-228;1;-44;-44;2006;159;
1404;-229;84;1401;-228;1;-85;-85;2709;967;
1402;-230;85;1398;-228;1;-133;-133;2356;63;
1402;-230;85;1393;-229;1;-186;-186;2634;1699;
1394;-230;85;1386;-230;1;-266;-266;2324;-12;
1378;-231;84;1378;-230;1;-323;-323;2573;-885;
1373;-232;84;1366;-232;1;-427;-427;1873;257;
1355;-234;84;1353;-233;1;-482;-482;3092;-375;
1335;-237;84;1336;-234;1;-573;-573;2560;543;
1309;-238;84;1316;-236;1;-671;-671;2969;3;
1266;-241;83;1270;-239;1;-843;-843;731;-448;
1235;-244;82;1215;-243;1;-1025;-1025;-1382;932;
1200;-246;83;1179;-245;1;-1116;-1116;-24;2770;
1164;-248;82;1148;-247;1;-1205;-1205;89;-1348;
1088;-254;84;1029;-253;1;-1362;-1362;-86;150;
1047;-257;84;985;-255;1;-1400;-1400;934;-160;
1009;-261;84;947;-257;1;-1435;-1435;-1166;694;
972;-264;84;901;-259;1;-1440;-1440;-1016;662;
953;-266;84;853;-261;1;-1459;-1459;70;-865;
916;-270;84;813;-263;1;-1476;-1476;-855;1736;
916;-270;84;767;-266;1;-1483;-1483;-2154;-1915;
883;-275;85;720;-268;1;-1448;-1448;-1979;-1021;
848;-280;85;679;-270;1;-1459;-1459;-1839;231;
815;-284;86;632;-272;1;-1418;-1418;-2731;-697;
815;-284;86;595;-274;1;-1365;-1365;-1837;859;
774;-289;88;551;-276;1;-1326;-1326;-734;1294;
748;-293;89;515;-278;1;-1281;-1281;-3641;-1318;
726;-296;89;477;-281;1;-1199;-1199;-2676;-356;
726;-296;89;439;-283;1;-1112;-1112;-3007;387;
705;-301;89;410;-285;1;-1057;-1057;-2530;-455;
691;-305;89;378;-288;1;-940;-940;-2260;-261;
680;-307;89;349;-290;1;-865;-865;-1342;-748;
680;-307;89;327;-292;1;-776;-776;-813;-916;
670;-312;90;303;-295;1;-677;-677;-92;-509;
666;-314;89;285;-297;1;-618;-618;222;-156;
666;-317;89;266;-299;1;-551;-551;90;167;
666;-317;89;250;-300;1;-490;-490;-31;376;
667;-317;89;237;-302;1;-440;-440;-6;165;
667;-316;89;223;-303;1;-399;-399;-165;-37;
667;-316;89;213;-304;1;-363;-363;-168;-17;
669;-316;89;202;-305;1;-323;-323;-132;147;
669;-316;89;192;-306;1;-282;-282;-83;95;
669;-316;89;185;-307;1;-262;-262;-35;38;
669;-316;89;177;-308;1;-233;-233;-76;185;
669;-316;89;170;-309;1;-207;-207;-203;39;
669;-316;89;164;-309;1;-188;-188;-220;0;
667;-316;89;160;-310;1;-176;-176;-266;11;
667;-316;89;155;-311;1;-147;-147;-106;97;
669;-316;90;150;-311;1;-130;-130;-12;81;
669;-317;90;147;-312;1;-118;-118;-47;13;
669;-317;90;143;-312;1;-101;-101;45;38;
669;-316;90;140;-313;1;-91;-91;-91;50;
669;-316;89;138;-313;1;-79;-79;4;12;
671;-317;89;135;-314;1;-73;-73;-164;82;
671;-317;89;133;-314;1;-64;-64;-155;63;
670;-317;89;132;-314;1;-57;-57;-12;46;
670;-317;89;130;-315;1;-50;-50;-62;182;
670;-317;89;128;-315;1;-45;-45;-132;222;
670;-317;89;127;-315;1;-40;-40;-307;184;
670;-317;89;126;-315;1;-34;-34;-202;469;
670;-317;90;125;-316;1;-29;-29;-257;910;
670;-317;90;124;-316;1;-25;-25;-718;1241;
670;-317;90;123;-317;1;-21;-21;-1027;1666;
670;-317;90;123;-318;1;-5;-5;-135;2129;
671;-321;90;123;-326;1;20;20;-32;1698;
675;-328;92;123;-331;1;33;33;-227;1765;
676;-335;92;124;-338;1;48;48;-264;-889;
676;-335;92;125;-346;1;62;62;-2237;2458;
679;-345;91;126;-355;1;82;82;-582;400;
683;-358;90;128;-367;1;97;97;-661;794;
689;-379;90;130;-380;1;118;118;-5;-803;
689;-379;90;132;-392;1;139;139;2435;-1124;
694;-398;89;135;-408;1;139;139;177;-2110;
699;-414;89;138;-422;1;148;148;322;-486;
699;-414;89;141;-439;1;150;150;440;-829;
703;-432;89;144;-454;1;152;152;329;-2003;
708;-449;89;147;-473;1;149;149;-119;-2717;
712;-467;88;150;-490;1;147;147;154;-1496;
712;-467;88;152;-505;1;143;143;813;-1814;
717;-488;88;155;-521;1;133;133;638;-1901;
720;-500;88;158;-535;1;119;119;413;-1434;
722;-508;88;160;-547;1;106;106;-30;-761;
722;-508;88;161;-559;1;91;91;-201;-185;
722;-508;88;163;-568;1;81;81;-240;238;
722;-513;88;164;-578;1;72;72;-179;354;
722;-515;88;165;-585;1;65;65;-209;168;
722;-515;88;166;-593;1;57;57;-60;72;
722;-515;88;167;-600;1;51;51;-202;300;
722;-515;88;168;-607;1;46;46;-167;299;
722;-515;88;168;-609;1;48;48;-243;246;
0;0;0;169;-613;1;42;42;-852;208;
722;-518;88;169;-618;1;44;44;-1246;25;
722;-518;88;170;-623;1;49;49;-1358;-443;
722;-518;88;171;-628;1;62;62;-1601;-350;
722;-521;88;173;-633;1;85;85;-2599;-1222;
722;-521;88;176;-638;1;116;116;-1847;-1367;
725;-523;88;179;-641;1;145;145;-1408;-1745;
727;-523;86;184;-645;1;193;193;-1766;-2367;
746;-522;84;207;-649;1;362;362;-1382;-2118;
759;-518;84;219;-649;1;424;424;-684;-1330;
777;-513;84;235;-648;1;495;495;-188;-184;
777;-513;84;252;-646;1;587;587;-2047;4079;
796;-507;84;257;-646;1;581;581;-1421;2692;
0;0;0;270;-645;1;649;649;-1055;-498;
828;-495;84;289;-643;1;712;712;-2388;-957;
828;-495;84;314;-640;1;770;770;-3646;-950;
856;-488;83;336;-639;1;848;848;-907;1724;
884;-486;82;364;-637;1;924;924;-419;715;
930;-481;80;396;-636;1;997;997;-2073;1933;
930;-481;80;424;-635;1;1048;1048;-1095;1743;
962;-481;80;459;-634;1;1112;1112;-3026;1399;
996;-479;79;497;-634;1;1183;1183;-1610;1569;
996;-479;79;530;-634;1;1244;1244;-529;594;
1031;-481;79;571;-635;1;1308;1308;1633;-1377;
1085;-485;79;607;-636;1;1340;1340;741;-77;
1123;-486;78;651;-638;1;1376;1376;440;471;
1123;-486;78;689;-639;1;1423;1423;30;484;
1159;-488;78;735;-641;1;1408;1408;4018;-1826;
1197;-492;77;779;-643;1;1399;1399;-932;536;
1197;-492;77;816;-644;1;1348;1348;-179;1621;
1230;-493;77;859;-645;1;1315;1315;-779;1195;
1264;-493;77;894;-646;1;1254;1254;3307;935;
1300;-492;79;932;-647;1;1162;1162;3054;371;
1300;-492;79;969;-647;1;1067;1067;2485;346;
1320;-492;78;996;-648;1;988;988;1993;726;
1333;-493;79;1025;-649;1;876;876;1188;269;
1345;-493;79;1053;-650;1;789;789;576;-612;
1345;-493;79;1073;-650;1;714;714;439;-827;
1348;-493;79;1094;-651;1;624;624;-69;-679;
1348;-495;78;1111;-651;1;569;569;-150;-865;
1348;-495;78;1128;-651;1;501;501;21;-1153;
1348;-495;78;1141;-650;1;444;444;697;-1596;
1348;-492;78;1154;-649;1;388;388;458;-1646;
1347;-490;77;1166;-647;1;332;332;817;-1505;
1347;-490;77;1177;-643;1;276;276;534;-3056;
1345;-483;77;1184;-639;1;229;229;1237;-3160;
1343;-477;75;1191;-633;1;183;183;1679;-2085;
1343;-467;75;1198;-625;1;120;120;-223;-3752;
1340;-453;75;1203;-613;1;71;71;300;-1021;
1338;-444;75;1207;-601;1;22;22;-1269;-3155;
1338;-444;75;1210;-586;1;-27;-27;19;-2531;
1337;-425;77;1213;-566;1;-72;-72;945;2111;
1330;-389;77;1214;-548;1;-100;-100;3133;-2049;
1327;-361;78;1215;-524;1;-147;-147;2027;-2188;
1327;-361;78;1215;-500;1;-200;-200;-1296;-650;
1322;-331;79;1214;-472;1;-230;-230;518;830;
1317;-300;79;1212;-441;1;-272;-272;-2736;4022;
1317;-300;79;1210;-413;1;-282;-282;584;1804;
1307;-252;80;1207;-380;1;-303;-303;-174;-478;
1299;-219;80;1204;-351;1;-319;-319;-854;-1381;
1289;-175;82;1192;-256;1;-322;-322;-1099;2682;
1279;-138;83;1188;-226;1;-307;-307;-685;2716;
1273;-119;83;1184;-201;1;-293;-293;-935;3115;
1273;-119;83;1179;-175;1;-277;-277;-1359;2419;
1266;-97;85;1174;-151;1;-252;-252;-1216;1694;
1264;-90;86;1171;-133;1;-225;-225;-790;368;
1259;-83;85;1167;-114;1;-200;-200;-787;142;
1259;-83;85;1164;-99;1;-175;-175;-295;269;
1258;-83;84;1161;-84;1;-148;-148;364;1042;
1258;-83;84;1159;-72;1;-126;-126;-84;591;
1259;-86;84;1157;-62;1;-112;-112;-94;1405;
1259;-86;84;1155;-53;1;-96;-96;-926;1872;
1261;-89;84;1153;-46;1;-79;-79;-313;403;
1264;-92;84;1152;-41;1;-64;-64;449;2901;
1264;-92;84;1150;-38;1;-47;-47;-1136;2501;
1264;-92;84;1149;-37;1;-30;-30;-524;1031;
1264;-101;86;1149;-38;1;-11;-11;489;3667;
1266;-115;86;1148;-42;1;1;1;-1266;1623;
1266;-115;86;1148;-48;1;23;23;1071;2304;
1269;-136;85;1148;-56;1;39;39;-952;-304;
1271;-151;86;1148;-67;1;65;65;2074;2500;
1274;-173;85;1149;-81;1;82;82;-318;-434;
1274;-173;85;1150;-99;1;104;104;2229;328;
1277;-209;84;1151;-115;1;114;114;-372;-1899;
1281;-236;84;1152;-138;1;132;132;2592;3268;
1281;-236;84;1153;-158;1;145;145;1007;-2998;
1284;-263;84;1155;-186;1;154;154;-1039;2571;
1289;-293;84;1157;-210;1;156;156;-1180;-491;
1292;-323;84;1159;-240;1;171;171;863;-1179;
1294;-354;84;1161;-274;1;170;170;568;-3484;
1294;-354;84;1163;-307;1;178;178;2477;500;
1297;-386;84;1164;-337;1;176;176;1414;-1497;
1299;-421;84;1166;-374;1;189;189;3814;-3646;
1300;-455;84;1168;-406;1;192;192;2635;-2892;
1300;-455;84;1170;-443;1;183;183;1489;154;
1304;-503;82;1171;-476;1;179;179;796;-2810;
1304;-532;80;1172;-513;1;172;172;-929;-697;
1304;-561;79;1174;-550;1;170;170;-637;-2649;
1304;-561;79;1174;-580;1;165;165;557;-2843;
1304;-586;79;1175;-615;1;153;153;15;585;
1304;-646;79;1177;-724;1;133;133;284;-1687;
1304;-646;79;1178;-749;1;123;123;557;-1912;
1304;-662;78;1178;-772;1;107;107;264;-1332;
1304;-662;78;1179;-789;1;98;98;-28;-1055;
1305;-672;78;1179;-808;1;88;88;146;-541;
1304;-679;78;1179;-838;1;64;64;-122;-338;
1304;-680;79;1179;-861;1;48;48;-187;703;
1304;-679;79;1178;-871;1;43;43;-184;740;
1304;-677;79;1178;-879;1;38;38;62;128;
1304;-675;79;1178;-888;1;35;35;-222;-328;
1304;-675;79;1178;-895;1;28;28;-38;-135;
1304;-675;78;1178;-902;1;25;25;0;111;
1302;-675;79;1178;-907;1;23;23;-93;75;
1304;-675;79;1177;-917;1;20;20;-98;32;
1302;-675;79;1177;-921;1;18;18;-51;12;
1302;-675;79;1177;-925;1;15;15;-27;-1;
1302;-675;79;1177;-928;1;15;15;-86;168;
1304;-675;79;1177;-934;1;12;12;-1;63;
1302;-675;79;1177;-937;1;10;10;-33;29;
1302;-675;79;1177;-939;1;10;10;2;47;
1304;-675;79;1177;-941;1;10;10;-21;53;
1304;-675;79;1177;-945;1;5;5;-24;26;
1304;-675;79;1177;-946;1;5;5;12;19;
1304;-675;79;1177;-948;1;2;2;21;84;
1304;-675;79;1177;-948;1;5;5;4;49;
1304;-675;79;1177;-949;1;0;0;21;51;
1304;-675;79;1177;-950;1;5;5;28;10;
1304;-675;79;1177;-951;1;2;2;16;62;
1304;-675;79;1177;-952;1;5;5;21;27;
1304;-675;79;1177;-952;1;0;0;4;17;
1304;-675;79;1177;-953;1;0;0;21;7;
1304;-675;79;1177;-953;1;5;5;25;48;
1302;-675;79;1177;-954;1;0;0;20;6;
1302;-675;79;1177;-954;1;0;0;6;-10;
1304;-675;79;1177;-954;1;0;0;1;56;
1304;-675;79;1177;-954;1;0;0;-2;42;
1304;-675;79;1177;-955;1;0;0;-10;82;
1304;-675;79;1177;-955;1;0;0;-18;30;
