753;-1001;485;0;0;0;0;0;17;0;
751;-1001;485;0;0;0;0;0;-41;12;
751;-1001;486;0;0;0;0;0;6;-25;
751;-1001;486;0;0;0;0;0;-35;9;
751;-1001;486;0;0;0;0;0;-33;0;
751;-1001;485;0;0;0;0;0;18;-22;
753;-1001;486;0;0;0;0;0;-44;-6;
751;-1001;486;0;0;0;0;0;23;15;
753;-1001;485;0;0;0;0;0;36;-4;
753;-1001;485;0;0;0;0;0;20;-36;
751;-1001;485;0;0;0;0;0;37;-24;
751;-1001;485;0;0;0;0;0;-2;-37;
751;-1001;486;0;0;0;0;0;-10;21;
751;-1001;485;0;0;0;0;0;-15;54;
751;-1001;485;0;0;0;0;0;-24;25;
753;-1001;485;0;0;0;0;0;33;-8;
753;-1001;486;0;0;0;0;0;-8;0;
751;-1001;486;0;0;0;0;0;9;-26;
753;-1001;486;0;0;0;0;0;-5;-9;
751;-1001;485;0;0;0;0;0;54;-36;
753;-1001;485;0;0;0;0;0;30;-36;
751;-1001;485;0;0;0;0;0;15;-13;
753;-1001;485;0;0;0;0;0;3;-21;
751;-1001;486;0;0;0;0;0;-38;-33;
753;-1001;486;0;0;0;0;0;-14;14;
753;-1001;486;0;0;0;0;0;29;-25;
753;-1001;485;0;0;0;0;0;18;-10;
753;-1001;485;0;0;0;0;0;12;-38;
751;-1001;485;0;0;0;0;0;-16;-1;
751;-1001;485;0;0;0;0;0;-1;16;
751;-1001;485;0;0;0;0;0;-6;70;
753;-1001;486;0;0;0;0;0;-24;10;
751;-1001;485;0;0;0;0;0;31;18;
753;-1001;486;0;0;0;0;0;35;35;
751;-1001;486;0;0;0;0;0;16;-8;
753;-1001;486;0;0;0;0;0;-41;12;
751;-1001;486;0;0;0;0;0;6;-4;
753;-1001;486;0;0;0;0;0;-6;18;
753;-1001;485;0;0;0;0;0;-39;-16;
751;-1001;486;0;0;0;0;0;-25;15;
751;-1001;486;0;0;0;0;0;11;61;
751;-1001;485;0;0;0;0;0;21;-23;
751;-1001;485;0;0;0;0;0;17;-17;
751;-1001;485;0;0;0;0;0;38;24;
751;-1001;485;0;0;0;0;0;46;79;
751;-1001;486;0;0;0;0;0;-35;-16;
751;-1001;485;0;0;0;0;0;20;13;
751;-1001;485;0;0;0;0;0;24;-24;
753;-1001;486;0;0;0;0;0;-16;-3;
751;-1001;486;0;0;0;0;0;-8;-19;
751;-1001;486;0;0;0;0;0;39;-3;
753;-1001;486;0;0;0;0;0;-2;-33;
751;-1001;485;0;0;0;0;0;21;-29;
751;-1001;486;0;0;0;0;0;36;-28;
751;-1001;485;0;0;0;0;0;-31;4;
753;-1001;485;0;0;0;0;0;5;4;
751;-1001;485;0;0;0;0;0;14;17;
753;-1001;486;0;0;0;0;0;-50;-6;
751;-1001;485;0;0;0;0;0;-19;-30;
753;-1001;485;0;0;0;0;0;-40;-22;
751;-1001;486;0;0;0;0;0;29;18;
753;-1001;485;0;0;0;0;0;-30;-28;
751;-1001;485;0;0;0;0;0;5;-14;
751;-1001;485;0;0;0;0;0;28;9;
753;-1001;486;0;0;0;0;0;35;0;
753;-1001;486;0;0;0;0;0;1;-7;
751;-1001;486;0;0;0;0;0;42;-26;
753;-1001;486;0;0;0;0;0;50;53;
753;-1001;486;0;0;0;0;0;-7;19;
751;-1001;486;0;0;0;0;0;-25;-31;
751;-1001;485;0;0;0;0;0;0;-13;
751;-1001;486;0;0;0;0;0;-40;-16;
751;-1001;485;0;0;0;0;0;-1;-11;
751;-1001;486;0;0;0;0;0;21;-16;
751;-1001;486;0;0;0;0;0;4;32;
751;-1001;485;0;0;0;0;0;0;-22;
753;-1001;485;0;0;0;0;0;-32;9;
751;-1001;485;0;0;0;0;0;43;-14;
751;-1001;486;0;0;0;0;0;12;-5;
751;-1001;486;0;0;0;0;0;-24;-10;
751;-1001;485;0;0;0;0;0;22;-17;
751;-1001;486;0;0;0;0;0;20;-20;
751;-1001;486;0;0;0;0;0;-43;24;
751;-1001;485;0;0;0;0;0;-13;-6;
753;-1001;486;0;0;0;0;0;0;-8;
753;-1001;486;0;0;0;0;0;3;13;
751;-1001;486;0;0;0;0;0;19;29;
751;-1001;486;0;0;0;0;0;-54;22;
751;-1001;486;0;0;0;0;0;28;28;
753;-1001;486;0;0;0;0;0;13;-11;
751;-1001;486;0;0;0;0;0;29;-29;
751;-1001;486;0;0;0;0;0;2;39;
751;-1001;485;0;0;0;0;0;-15;-23;
751;-1001;486;0;0;0;0;0;6;-35;
751;-1001;485;0;0;0;0;0;-21;55;
751;-1001;486;0;0;0;0;0;-10;39;
751;-1001;486;0;0;0;0;0;-21;4;
753;-1001;485;0;0;0;0;0;-31;23;
753;-1001;486;0;0;0;0;0;-3;-20;
753;-1001;486;0;0;0;0;0;-11;-7;
751;-1001;486;0;0;0;0;0;-20;63;
751;-1001;486;0;0;0;0;0;-21;-20;
751;-1001;486;0;0;0;0;0;-5;-10;
753;-1001;486;0;0;0;0;0;-39;-16;
751;-1001;485;0;0;0;0;0;-15;-42;
753;-1001;485;0;0;0;0;0;15;2;
751;-1001;486;0;0;0;0;0;2;-10;
753;-1001;485;0;0;0;0;0;4;-2;
753;-1001;485;0;0;0;0;0;-31;-20;
751;-1001;486;0;0;0;0;0;-41;-4;
751;-1001;485;0;0;0;0;0;-17;34;
753;-1001;486;0;0;0;0;0;-11;-24;
753;-1001;486;0;0;0;0;0;-11;1;
751;-1001;486;0;0;0;0;0;-64;0;
753;-1001;486;0;0;0;0;0;-70;-13;
751;-1001;485;0;0;0;0;0;-24;-23;
751;-1001;485;0;0;0;0;0;-34;25;
751;-1001;486;0;0;0;0;0;-14;10;
751;-1001;486;0;0;0;0;0;-25;-16;
751;-1001;485;0;0;0;0;0;-10;10;
